whitespaces,,,no whitespaces,,,w o bez peretuny,,,w o z penetunom,,,w bez peretuny,,,w z peretunom,
д,0.028515776714463627 ,,у,0.03055671339118869 ,,ен,0.009090440752900183 ,,ов,0.009099818167555144 ,,я ,0.010013989845133393 ,,я ,0.009893657610769246 
у,0.025531931545700277 ,,м,0.03009305876236998 ,,ос,0.009085757372811105 ,,ка,0.00903776330871824 ,,но,0.00987898294804191 ,,но,0.00974299774010194 
м,0.025144520828706742 ,,п,0.02737552746568253 ,,ка,0.009015506671474938 ,,ен,0.009027225691179898 ,, т,0.009556140368040542 ,, т,0.009667667804768286 
п,0.022873863570772406 ,,ь,0.020185368183925703 ,,ро,0.008994431461074086 ,,ро,0.008886724124002 ,, к,0.00936243482003972 ,, к,0.00939178414549439 
ь,0.0168660625276984 ,,я,0.019507448916031678 ,,ов,0.00898974808098501 ,,го,0.008852769578600674 ,,на,0.009268516978584775 ,,на,0.009345803535615406 
я,0.016299621100579063 ,,ы,0.019471152720341323 ,,ре,0.008736845556174802 ,,ел,0.008786031334191173 ,,по,0.009225471301251259 ,,по,0.009228406233796727 
ы,0.01626929349394573 ,,г,0.017813236168807752 ,,ел,0.008643177954393245 ,,ол,0.008701730393884435 ,,ал,0.00904937534852324 ,,не,0.009104160756038624 
г,0.014884006687726417 ,,з,0.017403440411013438 ,,ли,0.008530776832255376 ,,ре,0.008576449829817477 ,,не,0.008984806832522965 ,,ал,0.008895780545310468 
з,0.014541598225737182 ,,б,0.01717395478664862 ,,ол,0.00849565148158729 ,,ни,0.008405506256417701 ,, и,0.008611092088400168 ,, и,0.00862967999452146 
б,0.014349849487023208 ,,ч,0.015605022456807527 ,,ни,0.008404325569850272 ,,ли,0.008261492150060357 ,,л ,0.008149329367913362 ,,л ,0.008193353356095365 
ч,0.01303891423255013 ,,ж,0.010950913493286375 ,,ер,0.008275532617400631 ,,ер,0.008250954532522016 ,,ко,0.007961493685003472 ,,ко,0.00812095835330718 
ж,0.0091501324142438 ,,й,0.010921642367729637 ,,ра,0.007875103619784472 ,,ла,0.007824766445415727 ,,ка,0.007634737861608148 ,,ка,0.0074811430583953745 
й,0.009125674666958855 ,,ш,0.008332904023491834 ,,ет,0.007725235456933978 ,,ра,0.007821253906236279 ,,ро,0.0074175528532435895 ,, д,0.007365702378273673 
ш,0.006962631497078277 ,,х,0.008171327410418648 ,,ла,0.007678401656043199 ,,ет,0.0078001786711595945 ,, д,0.007384290284394963 ,,ро,0.007349071093849359 
х,0.006827624732065379 ,,ю,0.005607176811648503 ,,та,0.007488724762435545 ,,та,0.007297885568498612 ,,ло,0.007362767445728205 ,,ло,0.007343201228758426 
ю,0.004685126069904155 ,,э,0.005267631755190356 ,,во,0.007092979144908463 ,,во,0.007015711587749668 ,,го,0.00733928798536447 ,,го,0.007332439809425047 
э,0.004401416201398787 ,,щ,0.003950431105137199 ,,ом,0.006882227040899958 ,,ом,0.006934923186622377 ,,ре,0.007137755950575736 ,,й ,0.007175910073666807 
щ,0.0033008175735762414 ,,ц,0.003051222128034245 ,,ак,0.006863493520543646 ,,ак,0.006819009393700612 ,,м ,0.00713384270718178 ,,он,0.007175910073666807 
ц,0.002549475576982716 ,,ф,0.0010221477044412494 ,,ть,0.006779192678940245 ,,ть,0.00675461284207741 ,,ел,0.007088840408151286 ,,ре,0.007145582437363648 
ф,0.0008540645351902959 ,,,,,пр,0.0067019169074704595 ,,пр,0.006720658296676084 ,,он,0.0070438381091207924 ,,ел,0.007099601827484665 
,,,,,,ор,0.00659185747537713 ,,за,0.006615282121292661 ,,й ,0.0069655732412416725 ,,м ,0.007092753651545242 
,,,,,,за,0.006533315224263656 ,,ор,0.006609427889326915 ,, б,0.006963616619544694 ,, б,0.007001770742635765 
,,,,,,од,0.00643496424239302 ,,од,0.006560252340814652 ,,ол,0.006908831212029311 ,,ол,0.006933288983241535 
,,,,,,ес,0.0063014879098543 ,,ес,0.006344816604475209 ,,ни,0.006818826613968322 ,,ни,0.00677186769324085 
,,,,,,ан,0.006214845378206359 ,,ан,0.006269882435313664 ,,ра,0.006578162145240029 ,,ра,0.0065184851834822 
,,,,,,ве,0.0060602938352667885 ,,ве,0.006088401244375547 ,,от,0.006519463494330689 ,,от,0.0065155502509367325 
,,,,,,ил,0.005849541731258284 ,,ил,0.006043909081435879 ,,ли,0.006513593629239755 ,,ли,0.006514571940088244 
,,,,,,ва,0.005755874129476726 ,,ат,0.005853061119352569 ,,ла,0.006464678086815305 ,,у ,0.006468591330209261 
,,,,,,ас,0.005739482299164953 ,,ас,0.005835498423455331 ,,у ,0.006413805922693877 ,,ла,0.006463699775966816 
,,,,,,ин,0.0056949901883187135 ,,ин,0.005761735100686936 ,,к ,0.006343367541602669 ,,ер,0.006338475987360224 
,,,,,,ат,0.005676256667962402 ,,ог,0.005704363627422627 ,,ер,0.006302278485966131 ,,к ,0.006320866392087422 
,,,,,,ог,0.005666889907784246 ,,ва,0.005620062687115889 ,,ен,0.006089006720995529 ,, м,0.006143792128510913 
,,,,,,де,0.005659864837650629 ,,де,0.005545128517954344 ,, м,0.0060361779351771234 ,,ен,0.006041069489419568 
,,,,,,те,0.005465504563953897 ,,те,0.0054854153519037375 ,,та,0.005952043202207069 ,,та,0.006018568339904321 
,,,,,,ок,0.005357786821905105 ,,ок,0.005369501558981972 ,, ч,0.005885518064509817 ,, ч,0.005780838803721495 
,,,,,,об,0.005268802600212626 ,,тр,0.005320326010469709 ,,т ,0.00571724859856971 ,,т ,0.0057123570443272645 
,,,,,,да,0.005240702319678158 ,,об,0.0052746630011368915 ,,пр,0.005617460892023832 ,,ть,0.005643875284933034 
,,,,,,ся,0.005228993869455464 ,,да,0.005234854223769821 ,,ов,0.005545065889235646 ,,пр,0.005611591026932898 
,,,,,,ле,0.005214943729188229 ,,ся,0.0052137789886931366 ,,ть,0.0055294129156598214 ,,во,0.00556071886281147 
,,,,,,мо,0.0051142510572730554 ,,ле,0.005202070524761645 ,,во,0.005513759942083998 ,,ов,0.005526477983114355 
,,,,,,тр,0.005107225987139438 ,,мо,0.005061568957583747 ,,за,0.005484410616629328 ,,за,0.005506911766144575 
,,,,,,ль,0.005032291905714192 ,,ис,0.005035810336934466 ,,ет,0.005460931156265592 ,,в ,0.005502998522750619 
,,,,,,ем,0.004978433034689796 ,,ль,0.00499014732760165 ,,в ,0.005427668587416966 ,,ет,0.005484410616629328 
,,,,,,аз,0.004945649374066251 ,,ем,0.0049760971708838605 ,,ос,0.00539440601856834 ,,ос,0.005461909467114081 
,,,,,,ис,0.004912865713442706 ,,аз,0.004850816606816902 ,, р,0.00508134654705186 ,, р,0.005002103368324251 
,,,,,,ав,0.004734897270057746 ,,ит,0.004823887139774471 ,,ве,0.004983515462202961 ,,ом,0.0049580793801422465 
,,,,,,же,0.004702113609434201 ,,ав,0.004806324443877234 ,,ор,0.0049580793801422465 ,,ве,0.004939491474020955 
,,,,,,ри,0.004674013328899733 ,,ри,0.004700948268493811 ,,ом,0.004930686676384554 ,,ор,0.004916990324505708 
,,,,,,ит,0.0046669882587661166 ,,же,0.004659968644733592 ,, у,0.004883727755657082 ,,ил,0.004860248295293346 
,,,,,,ег,0.004578004037073637 ,,ег,0.004631868331298012 ,,ил,0.004881771133960104 ,, у,0.004780026805717249 
,,,,,,бы,0.004540536996361014 ,,бы,0.004585034475572046 ,, з,0.004695892072747195 ,, з,0.004736981128383733 
,,,,,,ой,0.004430477564267683 ,,ой,0.004378965510377797 ,,ва,0.004668499368989503 ,,ак,0.0046616511930500796 
,,,,,,ди,0.004362568552976054 ,,ну,0.004375452971198349 ,,ак,0.004633280178443899 ,,ва,0.004643063286928789 
,,,,,,ну,0.004355543482842437 ,,ди,0.004312227265968296 ,,од,0.004623497069959009 ,,ы ,0.004623497069959009 
,,,,,,ив,0.0043204181321743525 ,,ив,0.004264222563849181 ,,де,0.0046058874746862065 ,,де,0.004597082677049806 
,,,,,,ме,0.004222067150303717 ,,ме,0.0042185595545163644 ,,ы ,0.0045354490935949985 ,,од,0.00452468767426162 
,,,,,,че,0.004163524899190244 ,,че,0.004097962376022003 ,,те,0.004402398818200495 ,,те,0.004392615709715605 
,,,,,,ти,0.0041377663087003155 ,,чт,0.004062836984227528 ,,ог,0.004341743545594177 ,,ог,0.004352504964927556 
,,,,,,чт,0.0040253651865624455 ,,ам,0.004045274288330291 ,,н ,0.004339786923897199 ,,да,0.004349570032382089 
,,,,,,ам,0.0039925815259389 ,,ти,0.004013661435715264 ,,да,0.004339786923897199 ,,ся,0.0043300038154123095 
,,,,,,оп,0.003945747725048122 ,,оп,0.004012490589322115 ,,ся,0.004337830302200221 ,,тр,0.004257608812624123 
,,,,,,до,0.003889547163979187 ,,до,0.003924677109835929 ,, е,0.004312394220139507 ,,н ,0.004244890771593767 
,,,,,,сь,0.0038591051934001807 ,,ны,0.0038450595551017875 ,,тр,0.004198910161714783 ,, е,0.004241955839048299 
,,,,,,ны,0.0038239798427320967 ,,ск,0.0038040799313415674 ,, э,0.004167604214563136 ,,ль,0.004169560836260113 
,,,,,,ск,0.003807588012420324 ,,сь,0.0037888589282306286 ,,ль,0.004159777727775224 ,, э,0.004142168132502421 
,,,,,,ки,0.003800562942286707 ,,се,0.0036975329095649953 ,,же,0.003934766232622754 ,,ат,0.003920091569895419 
,,,,,,ми,0.003727970550906 ,,ки,0.003686995292026653 ,,ле,0.00391911325904693 ,,ле,0.0039044385963195945 
,,,,,,се,0.0037045536504606105 ,,ма,0.0036729451353088634 ,,ат,0.0039152000156529735 ,,же,0.0038858506901983036 
,,,,,,вс,0.003599177598456358 ,,ми,0.0036331363579417924 ,,бы,0.0038917205552892378 ,,ри,0.0038340002152283865 
,,,,,,нн,0.003587469148233663 ,,ев,0.003629623818762345 ,,ри,0.0038604146081375897 ,,бы,0.00383106528268292 
,,,,,,ев,0.0035851274581891242 ,,нн,0.0035769357310706336 ,, г,0.0037978027138342936 ,,мо,0.003678448790318636 
,,,,,,ма,0.0035359519672538064 ,,вс,0.0035582021887802474 ,,ой,0.003735190819530998 ,, г,0.003669643992682235 
,,,,,,ви,0.0035219018269865726 ,,ед,0.0035488354176350543 ,,мо,0.003725407711046108 ,,ой,0.003658882573348856 
,,,,,,ед,0.003510193376763878 ,,им,0.0035125391794474307 ,,аз,0.003590400813954626 ,,ес,0.0036490994648639657 
,,,,,,им,0.003479751406184872 ,,ви,0.003497318176336492 ,,ес,0.00353757202813622 ,,аз,0.003570834596984846 
,,,,,,ик,0.0033603252139133856 ,,ик,0.0033954545401325164 ,,ан,0.003519962432863418 ,,ан,0.003536593717287731 
,,,,,,ру,0.003304124652844451 ,,оч,0.003334570527688761 ,,ег,0.00350822270268155 ,,ди,0.003496482972499682 
,,,,,,оч,0.003297099582710834 ,,еп,0.003295932596714839 ,,че,0.003473003512135946 ,,ем,0.003479851688075369 
,,,,,,лс,0.003292416202621756 ,,лс,0.003278369900817602 ,,ди,0.003441697564984298 ,,ег,0.003460285471105589 
,,,,,,ад,0.0032877328225326785 ,,сл,0.003277199054424453 ,,ну,0.003428001213105452 ,,че,0.003421153037166029 
,,,,,,еп,0.0032549491619091333 ,,ар,0.0032514404337751716 ,,ме,0.003428001213105452 ,,ну,0.0034162614829235842 
,,,,,,ап,0.003219823811241049 ,,ру,0.0032010940388697584 ,,ем,0.003392782022559848 ,,чт,0.0033908254008628703 
,,,,,,ар,0.003208115361018354 ,,ад,0.0031694811862547317 ,,чт,0.0033477797235293544 ,,ас,0.003389847090014381 
,,,,,,сл,0.0031987486008401983 ,,ап,0.003085180245947993 ,,ок,0.0033243002631656183 ,,ме,0.003388868779165892 
,,,,,,из,0.0030301469176333942 ,,из,0.0030535673933329665 ,,ас,0.0032988641811049044 ,,ок,0.0032646233014077893 
,,,,,,эт,0.0029833131167426156 ,,эт,0.0029879999953166146 ,,ны,0.0032362522868016083 ,,ны,0.003212772826437872 
,,,,,,со,0.0029036956552282913 ,,ое,0.002902528208616727 ,,сь,0.0031873367443771583 ,,до,0.0031677705274073785 
,,,,,,тв,0.0028943288950501354 ,,тв,0.0028908197446852356 ,,ин,0.0031540741755285324 ,,сь,0.0031658139057104003 
,,,,,,ек,0.00288496213487198 ,,ек,0.0028896488982920864 ,,до,0.0031423344453466646 ,,об,0.0031208116066799066 
,,,,,,ое,0.002877937064738363 ,,со,0.0028521818137113137 ,,ск,0.0030718960642554566 ,,ин,0.0030855924161343026 
,,,,,,ул,0.002838128333981201 ,,ул,0.002798322879626453 ,,ти,0.0030679828208615006 ,,ит,0.0030552647798311435 
,,,,,,вы,0.002779586082867727 ,,ыл,0.0027831018765155143 ,,ит,0.0030503732255886986 ,,ти,0.0030308070086189185 
,,,,,,ыл,0.0027678776326450325 ,,ож,0.0027760767981566195 ,,об,0.0030484166038917205 ,,се,0.0030298286977704296 
,,,,,,хо,0.0026952852412643253 ,,вы,0.002739780559968996 ,,ма,0.0030386334954068304 ,,ск,0.0030014576831642486 
,,,,,,ож,0.0026882601711307086 ,,ид,0.002732755481610101 ,,се,0.0030308070086189185 ,,ма,0.0029779782228005125 
,,,,,,му,0.0026461097503290075 ,,ьн,0.002690605011456732 ,,х ,0.0028429713257090306 ,,х ,0.002907539841709305 
,,,,,,ип,0.002634401300106313 ,,хо,0.0026683589299868983 ,,ви,0.002766663079526889 ,,ви,0.002767641390375378 
,,,,,,ьн,0.002615667779750001 ,,ип,0.002626208459833529 ,,ав,0.002694268076738703 ,,ам,0.002731443888981285 
,,,,,,еб,0.0025735173589483003 ,,му,0.0026226959206540816 ,,сл,0.002682528346556835 ,,ки,0.002717747537102439 
,,,,,,ид,0.0025618089087256052 ,,ку,0.0025969373000048006 ,,ки,0.002623829695647495 ,,сл,0.002703072874375104 
,,,,,,ку,0.0025571255286365277 ,,еб,0.002577032911321265 ,,ам,0.002621873073950517 ,,ав,0.002682528346556835 
,,,,,,дн,0.0025220001779684433 ,,ие,0.002541907519526791 ,,ру,0.002617959830556561 ,,ру,0.00264828746685972 
,,,,,,ие,0.0025220001779684433 ,,пе,0.002504440434946018 ,,ми,0.0025846972617079352 ,,ми,0.0025876321942534023 
,,,,,,пе,0.002496241587478515 ,,дн,0.002470485889544693 ,,ис,0.002533825097586507 ,,ю ,0.002571000909829089 
,,,,,,ут,0.0024189658160087297 ,,кр,0.0024693150431515437 ,,ю ,0.0025279552324955733 ,,нн,0.002562196112192688 
,,,,,,ей,0.002416624125964191 ,,уд,0.0024201394946392796 ,,эт,0.0025279552324955733 ,,эт,0.0024966492853439252 
,,,,,,бо,0.002402573985696957 ,,ез,0.0023756473316996125 ,,нн,0.0024966492853439252 ,,ис,0.0024917577311014804 
,,,,,,кр,0.002397890605607879 ,,бо,0.0023744764853064633 ,,с ,0.002394904957101069 ,,с ,0.0024721915141317 
,,,,,,сп,0.0023487151146725613 ,,бе,0.0023686222533407177 ,,им,0.0023909917137071132 ,,вс,0.00238414353776769 
,,,,,,уд,0.002339348354494406 ,,ая,0.002348717864657182 ,,вс,0.0023342496844947513 ,,им,0.0023724038075858224 
,,,,,,ез,0.00232998159431625 ,,ут,0.002321788397614752 ,,ул,0.0022872907637672794 ,, л,0.0023195750217674164 
,,,,,,бе,0.002327639904271711 ,,оз,0.002314763319255857 ,,ар,0.0022677245467974992 ,,вы,0.002289247385464257 
,,,,,,ты,0.0023182731440935553 ,,ей,0.00231007993368326 ,, л,0.0022540281949186536 ,,ыл,0.0022794642769793675 
,,,,,,ая,0.0022995396237372435 ,,сп,0.0022972006233586196 ,,со,0.0022403318430398076 ,,ул,0.0022775076552823893 
,,,,,,ше,0.002280806103380932 ,,ты,0.0022609043851709964 ,,вы,0.0022383752213428294 ,,ар,0.0022501149515246972 
,,,,,,оз,0.0022597308929800815 ,,ьс,0.002251537614025803 ,,ыл,0.0022188090043730496 ,,со,0.0022422884647367853 
,,,,,,ьс,0.00224099737262377 ,,ус,0.0022468542284532064 ,,ед,0.0021796765704334897 ,,ед,0.0022021777199487365 
,,,,,,ят,0.0022222638522674584 ,,ят,0.0022398291500943116 ,,пе,0.002119021297827172 ,,пе,0.002090650283220991 
,,,,,,оо,0.0022152387821338416 ,,ше,0.002236316610914864 ,,ож,0.0020759756204936555 ,,из,0.0020769539313421448 
,,,,,,ду,0.0022058720219556857 ,,па,0.0022281206861628202 ,,из,0.0020583660252208535 ,,ож,0.0020759756204936555 
,,,,,,мн,0.0021965052617775303 ,,оо,0.0022128996830518815 ,,му,0.0020466262950389856 ,,хо,0.0020251034563722277 
,,,,,,ус,0.0021965052617775303 ,,мн,0.0021906536015820475 ,,хо,0.002027060078069206 ,,му,0.001991840887523602 
,,,,,,па,0.002161379911109446 ,,ян,0.0021730909056848105 ,,бо,0.0019937975092205796 ,,бе,0.001977166224796267 
,,,,,,ян,0.0021426463907531345 ,,чи,0.002139136360283485 ,,тв,0.0019820577790387118 ,,бо,0.001967383116311377 
,,,,,,ча,0.002072395689416966 ,,ду,0.0021075235076684585 ,,ей,0.001978144535644756 ,,ку,0.0019536867644325308 
,,,,,,чи,0.002072395689416966 ,,ча,0.0020606896519424927 ,,ик,0.0019409687234021738 ,,тв,0.0019370554800082179 
,,,,,,ее,0.0020560038591051935 ,,ум,0.002036101877686361 ,,ку,0.0019370554800082179 ,,ей,0.0019302073040687949 
,,,,,,ае,0.001988094847813564 ,,ьк,0.00202322256736172 ,,ад,0.0019311856149172837 ,,ад,0.001917489263038438 
,,,,,,ый,0.001983411467724486 ,,зн,0.002013855796216527 ,,лс,0.0019037929111595919 ,,оч,0.0018989013569171468 
,,,,,,зн,0.0019740447075463304 ,,ее,0.002005659871464483 ,,бе,0.0019018362894626139 ,,ик,0.001889118248432257 
,,,,,,ьк,0.0019623362573236358 ,,ае,0.001979901250815202 ,,ты,0.001882270072492834 ,,ты,0.001889118248432257 
,,,,,,гл,0.0019553111871900186 ,,тс,0.001978730404422053 ,,дн,0.001882270072492834 ,,лс,0.0018842266941898119 
,,,,,,тс,0.0019389193568782462 ,,гл,0.0019728761724563068 ,,па,0.001878356829098878 ,,кр,0.0018744435857049218 
,,,,,,ум,0.0019295525967000903 ,,ый,0.0019436050126275784 ,,оч,0.0018509641253411859 ,,ое,0.0018705303423109658 
,,,,,,ту,0.0019225275265664736 ,,ще,0.0019073087744399548 ,,кр,0.0018353111517653618 ,,ше,0.001867595409765499 
,,,,,,си,0.0019131607663883177 ,,ои,0.0019037962352605074 ,,ое,0.001819658178189538 ,,па,0.001858790612129098 
,,,,,,ля,0.0019108190763437788 ,,ля,0.0019014545424742091 ,,д ,0.0018157449347955819 ,,ив,0.001843137638553274 
,,,,,,вн,0.0018967689360765451 ,,их,0.0019014545424742091 ,,ив,0.001802048582916736 ,,дн,0.001819658178189538 
,,,,,,ио,0.0018944272460320061 ,,ио,0.0018979420032947617 ,,ше,0.001802048582916736 ,,д ,0.001790308852734868 
,,,,,,их,0.0018897438659429284 ,,ту,0.001883891846576972 ,,уд,0.001766829392371132 ,,чи,0.001778569122553 
,,,,,,ои,0.0018874021758983894 ,,си,0.0018475956083893485 ,,чи,0.00175900290558322 ,,ая,0.001761937838128687 
,,,,,,ще,0.0018405683750076106 ,,вн,0.0018417413764236028 ,,ие,0.001731610201825528 ,,з ,0.001747263175401352 
,,,,,,ры,0.0018312016148294547 ,,ры,0.0018089576774154268 ,,ча,0.00172965358012855 ,,уд,0.001745306553704374 
,,,,,,яс,0.0018288599247849157 ,,яс,0.0017960783670907862 ,,з ,0.001715957228249704 ,,ча,0.001720848782492149 
,,,,,,тн,0.0017796844338495979 ,,дд,0.0017761739784072509 ,,ая,0.0016905211461889901 ,,ду,0.0016885645244920121 
,,,,,,дд,0.0017679759836269032 ,,ым,0.0017492445113648206 ,, ж,0.0016885645244920121 ,, а,0.001682694659401078 
,,,,,,жи,0.0017539258433596696 ,,ук,0.0017457319721853732 ,,ый,0.001682694659401078 ,,сп,0.001671933240067699 
,,,,,,рн,0.001732850632958819 ,,тн,0.0017387068938264781 ,,ев,0.001663128442431298 ,, ж,0.0016689983075222322 
,,,,,,уж,0.0017258255628252023 ,,уж,0.0017316818154675833 ,,сп,0.0016513887122494302 ,,ие,0.0016650850641282762 
,,,,,,ым,0.0017000669723352738 ,,рн,0.0017141191195703463 ,, а,0.0016357357386736061 ,,гл,0.001643562225461518 
,,,,,,ео,0.001690700212157118 ,,ир,0.001704752348425153 ,,гл,0.0016181261434008041 ,,ый,0.001623996008491738 
,,,,,,эд,0.001690700212157118 ,,ув,0.0016895313453142143 ,,ду,0.0016161695217038262 ,,ще,0.0015936683721885791 
,,,,,,ук,0.0016766500718898845 ,,эд,0.00168133542056217 ,,зн,0.0015985599264310242 ,,ев,0.0015877985070976452 
,,,,,,аж,0.0016719666918008065 ,,гд,0.00168133542056217 ,,ек,0.0015946466830370682 ,,ек,0.0015809503311582222 
,,,,,,ув,0.0016602582415781119 ,,аж,0.0016789937277758718 ,,ля,0.0015672539792793761 ,, я,0.0015564925599459972 
,,,,,,ир,0.001650891481399956 ,,ео,0.0016590893390923366 ,,ут,0.0015418178972186622 ,,ут,0.0015506226948550632 
,,,,,,гд,0.0016344996510881833 ,,еч,0.0016579184926991874 ,,ще,0.0015281215453398162 ,,ля,0.0015349697212792392 
,,,,,,св,0.0016274745809545666 ,,св,0.0016438683359813976 ,, я,0.0014772493812183884 ,,зн,0.0015242083019458602 
,,,,,,ун,0.0016227912008654887 ,,жи,0.001638014104015652 ,,их,0.0014752927595214104 ,,ры,0.0015114902609155033 
,,,,,,аб,0.001606399370553716 ,,ун,0.0016321598720499062 ,,ры,0.0014733361378244324 ,,ид,0.0014713795161274542 
,,,,,,еч,0.0015876658501974045 ,,ня,0.0016192805617252655 ,,ид,0.0014615964076425644 ,,си,0.0014684445835819874 
,,,,,,нд,0.001564248949752015 ,,ии,0.0016005470194348792 ,,дд,0.0014615964076425644 ,, х,0.0014527916100061634 
,,,,,,ач,0.0015501988094847813 ,,нд,0.0015935219410759844 ,,си,0.0014400735689758064 ,,их,0.0014351820147333614 
,,,,,,ии,0.0015501988094847813 ,,аб,0.0015841551699307913 ,,ум,0.0014224639737030044 ,,ту,0.0014322470821878943 
,,,,,,иб,0.0015408320493066256 ,,ач,0.0015794717843581948 ,, х,0.0013950712699453125 ,,дд,0.0014224639737030044 
,,,,,,ня,0.0015408320493066256 ,,ао,0.0015607382420678084 ,,ту,0.0013813749180664665 ,,ум,0.0014068110001271804 
,,,,,,ич,0.0015384903592620867 ,,ыв,0.001542004699777422 ,,рн,0.0013598520793997085 ,,эд,0.0014048543784302024 
,,,,,,са,0.001524440218994853 ,,яв,0.0015396630069911238 ,,эд,0.0013598520793997085 ,,гд,0.0013627870119451754 
,,,,,,ши,0.001517415148861236 ,,ич,0.0015361504678116763 ,,ня,0.0013500689709148184 ,,уж,0.0013578954577027306 
,,,,,,яв,0.0015150734588166971 ,,лк,0.0015185877719144393 ,,еб,0.0013481123492178405 ,,ус,0.0013520255926117964 
,,,,,,сн,0.0015150734588166971 ,,сн,0.0015162460791281408 ,,гд,0.0013441991058238845 ,,жи,0.0013490906600663296 
,,,,,,дв,0.0015127317687721581 ,,ши,0.0015103918471623952 ,,оз,0.0013344159973389944 ,,рн,0.0013383292407329506 
,,,,,,лк,0.0015057066986385414 ,,дв,0.001509221000769246 ,,ез,0.0013226762671571266 ,,ез,0.0013285461322480605 
,,,,,,лу,0.0015010233185494635 ,,жа,0.0015033667688035004 ,,уж,0.0013148497803692144 ,,ня,0.0013236545780056154 
,,,,,,ые,0.0014986816285049245 ,,са,0.0014986833832309038 ,,ым,0.0013031100501873466 ,,ее,0.0013148497803692144 
,,,,,,уп,0.0014963399384603855 ,,лу,0.0014893166120857105 ,,ят,0.0012991968067933906 ,,еб,0.0013021317393388575 
,,,,,,бу,0.0014893148683267688 ,,иб,0.0014869749192994123 ,,оп,0.0012972401850964124 ,,ым,0.0012913703200054785 
,,,,,,ыв,0.0014752647280595352 ,,уп,0.00147643730176107 ,,ее,0.0012972401850964124 ,,оз,0.0012845221440660555 
,,,,,,лн,0.0014635562778368403 ,,др,0.0014740956089747718 ,,аж,0.0012894136983085005 ,,оп,0.0012766956572781436 
,,,,,,уг,0.0014565312077032236 ,,лн,0.0014682413770090261 ,,ус,0.0012874570766115226 ,,ят,0.0012757173464296545 
,,,,,,ьв,0.0014471644475250677 ,,ые,0.0014658996842227278 ,,ши,0.0012874570766115226 ,,аж,0.0012620209945508087 
,,,,,,жа,0.001433114307257834 ,,ьв,0.0014565329130775346 ,,жи,0.0012815872115205886 ,,ши,0.0012590860620053416 
,,,,,,ао,0.0014284309271687563 ,,уг,0.0014553620666843854 ,,мн,0.0012444113992780067 ,,жа,0.0012522378860659186 
,,,,,,др,0.0014214058570351394 ,,йс,0.0014331159852145516 ,,ьн,0.0012424547775810287 ,,мн,0.0012326716690961386 
,,,,,,см,0.0013722303660998216 ,,бу,0.0014143824429241655 ,,са,0.0012404981558840505 ,,са,0.0012326716690961386 
,,,,,,йс,0.001360521915877127 ,,бр,0.0013839404367022878 ,,вн,0.0012228885606112487 ,,св,0.0012189753172172925 
,,,,,,яд,0.001358180225832588 ,,рт,0.0013628652016256031 ,,жа,0.0012228885606112487 ,,ьн,0.0012179970063688037 
,,,,,,ия,0.001355838535788049 ,,яд,0.0013406191201557694 ,,др,0.0011935392351565786 ,,вн,0.0011847344375201776 
,,,,,,бр,0.001351155155698971 ,,ыт,0.001313689653113339 ,,ае,0.0011622332880049306 ,,др,0.0011837561266716888 
,,,,,,рт,0.001348813465654432 ,,см,0.001296126957216102 ,,бу,0.0011602766663079526 ,,бу,0.0011749513290352878 
